Uppsala universitetsbibliotek: B 71,100402.xml,https://www.manuscripta.se/org/100004,Kungliga biblioteket
Uppsala universitetsbibliotek: B 71,100402.xml,https://www.manuscripta.se/org/100003,Riksbankens jubileumsfond
Uppsala universitetsbibliotek: B 71,100402.xml,https://www.manuscripta.se/org/100006,Kungl. Vitterhets Historie och Antikvitets Akademien
Uppsala universitetsbibliotek: B 71,100402.xml,https://www.manuscripta.se/org/100011,Uppsala universitet
Uppsala universitetsbibliotek: B 71,100402.xml,https://www.manuscripta.se/org/100097,Uppsala Universitetsbibliotek
Uppsala universitetsbibliotek: B 22 [4],100374.xml,https://www.manuscripta.se/org/100005,TTT: Text till tiden! Medeltida texter i kontext – då och nu
Uppsala universitetsbibliotek: B 22 [4],100374.xml,https://www.manuscripta.se/org/100004,Kungliga biblioteket
Uppsala universitetsbibliotek: B 22 [4],100374.xml,https://www.manuscripta.se/org/100003,Riksbankens jubileumsfond
Uppsala universitetsbibliotek: B 22 [4],100374.xml,https://www.manuscripta.se/org/100006,Kungl. Vitterhets Historie och Antikvitets Akademien
Uppsala universitetsbibliotek: B 22 [4],100374.xml,https://www.manuscripta.se/org/100011,Uppsala universitet
Kungliga biblioteket: B 120,100303.xml,https://www.manuscripta.se/org/100005,TTT: Text till tiden! Medeltida texter i kontext – då och nu
Kungliga biblioteket: B 120,100303.xml,https://www.manuscripta.se/org/100004,Kungliga biblioteket
Kungliga biblioteket: B 120,100303.xml,https://www.manuscripta.se/org/100003,Riksbankens jubileumsfond
Kungliga biblioteket: B 120,100303.xml,https://www.manuscripta.se/org/100006,Kungl. Vitterhets Historie och Antikvitets Akademien
Kungliga biblioteket: B 120,100303.xml,https://www.manuscripta.se/org/100004,Kungliga biblioteket
Kungliga biblioteket: B 120,100303.xml,https://www.manuscripta.se/org/100004,Stockholm: Kungliga biblioteket
Kungliga biblioteket: D 26,100353.xml,https://www.manuscripta.se/org/100005,TTT: Text till tiden! Medeltida texter i kontext – då och nu
Kungliga biblioteket: D 26,100353.xml,https://www.manuscripta.se/org/100004,Kungliga biblioteket
Kungliga biblioteket: D 26,100353.xml,https://www.manuscripta.se/org/100003,Riksbankens jubileumsfond
Kungliga biblioteket: D 26,100353.xml,https://www.manuscripta.se/org/100006,Kungl. Vitterhets Historie och Antikvitets Akademien
Kungliga biblioteket: D 26,100353.xml,https://www.manuscripta.se/org/100004,Kungliga biblioteket
Kungliga biblioteket: B 35,100280.xml,https://www.manuscripta.se/org/100005,TTT: Text till tiden! Medeltida texter i kontext – då och nu
Kungliga biblioteket: B 35,100280.xml,https://www.manuscripta.se/org/100004,Kungliga biblioteket
Kungliga biblioteket: B 35,100280.xml,https://www.manuscripta.se/org/100003,Riksbankens jubileumsfond
Kungliga biblioteket: B 35,100280.xml,https://www.manuscripta.se/org/100006,Kungl. Vitterhets Historie och Antikvitets Akademien
Kungliga biblioteket: B 35,100280.xml,https://www.manuscripta.se/org/100004,Kungliga biblioteket
Kungliga biblioteket: B 35,100280.xml,https://www.manuscripta.se/org/100059,Antikvitetsarkivet
Kungliga biblioteket: B 35,100280.xml,https://www.manuscripta.se/org/100083,Stockholm: Riksarkivet
Kungliga biblioteket: B 35,100280.xml,https://www.manuscripta.se/org/100004,Stockholm: Kungliga biblioteket
Uppsala universitetsbibliotek: C 61,100422.xml,https://www.manuscripta.se/org/100005,TTT: Text till tiden! Medeltida texter i kontext – då och nu
